episode,score
206,-221.87998095487603
207,-114.08564059004071
208,-43.703725633496155
209,-307.8856710358227
210,-204.73059564024663
211,-283.6953031049498
212,-182.76669816225444
213,-184.2044924453866
214,-244.45080988866104
215,-186.33856301631985
216,-202.66627233913175
217,-195.7027191087335
218,-99.52187570330129
219,-369.1669925924993
220,-195.21542994121486
221,-184.42247998064914
222,-151.90260056617655
223,-249.51391901253177
224,-175.46713130116265
225,-109.79299175723881
226,-183.0065821686651
227,-229.0621343727237
228,-153.78131077696577
229,-85.57015435762577
230,-186.2340098098325
231,-196.19891008305464
232,-217.35427400930763
233,-151.02255730982228
234,-142.34130427912876
235,-86.01886553173846
236,-129.18146234554462
237,-169.11626852378228
238,-162.13132993001977
239,-172.2336304468531
240,-322.12889440131113
241,-188.41222694849853
242,-173.9607631274571
243,-195.03873387562226
244,-128.37744094892838
245,-88.41005933707822
246,-156.81009383426093
247,152.9799434821823
248,-168.04167490467518
249,-110.13285218111857
250,-128.19183421519563
251,-105.87568076743753
252,-128.88127814618161
253,-139.23864068173296
254,-149.08456793141906
255,-164.0428387966719
256,-151.83753764743633
257,-147.70705248097664
258,-123.47620509817109
259,-140.25190158721782
260,-173.45471621038882
261,-144.40290747137564
262,-142.0477386376241
263,-174.70464851707968
264,-168.82598367311644
265,-146.2748143696417
266,-213.987605584826
267,-131.39690014409405
268,-169.03941057902315
269,-166.03553891774277
270,-125.94868475035048
271,-140.35135929781887
272,-121.65822112926072
273,-183.04395621638588
274,-119.5708879273532
275,-153.0780463929591
276,-167.11452158129921
277,-139.91573729860903
278,-166.25748057892918
279,-184.6219517735205
280,-152.41925488877928
281,-617.5919512790683
282,-780.3880457597606
283,-278.8773779280814
284,-460.8589739494449
285,-368.2232812995778
286,-278.7799264340182
287,-277.5481798387258
288,-371.9103550618234
289,-213.62227597035243
290,-195.22081283712834
291,-217.06858256215043
292,-166.21560817839003
293,-184.39113913044338
294,-139.52909158791547
295,-144.78590228030495
296,-142.3312952022006
297,-157.77890997540925
298,-132.41233323899883
299,-166.13327541036074
300,-193.37416112718347
301,-154.32542603184612
302,-149.8161819524355
303,-116.56736235602624
304,-132.7741417456942
305,-159.10387009110585
306,-117.03870591884629
307,-204.20273801740163
308,-148.21409090516534
309,-175.78816774901696
310,-223.06654283321217
311,-338.5445892079081
312,-240.5578260856987
313,-210.21525872317682
314,-188.9498860883994
315,-233.94236773588818
316,-256.22496561360106
317,-307.22831609370337
318,-225.74416302284249
319,-133.32962141036
320,-212.99527764808113
321,-263.20895325285596
322,-222.4352690882705
323,-227.38343970209965
324,-153.9867520202565
325,-186.4265258841696
326,-126.84872952195718
327,-269.8819892067274
328,-142.70111530067655
329,-224.7049740830389
330,-261.94118874393337
331,-163.2687829668559
332,-140.75798097409515
333,-107.66142035668291
334,-270.8231292401712
335,-272.0871956348625
336,-218.7488801544742
337,-185.07717564043844
338,-129.8274663632782
339,-255.75729449326994
340,-169.04979686099026
341,-158.76990922629682
342,-157.8020110902937
343,-220.76941797113085
344,-149.3934373377792
345,-118.72664083599435
346,-286.73251659159223
347,-119.65918558380321
348,-270.83206794295097
349,-165.55225685752288
350,-233.1748382983539
351,-149.0110022345803
352,-191.82960913557807
353,-177.90212209696523
354,-295.87498698747163
355,-275.3112252162128
356,-203.61357342493233
357,-233.79121276523242
358,-167.34660716758498
359,-345.44934637423825
360,-215.1761569669302
361,-193.38774121433428
362,-158.2124048379265
363,-177.63915056313158
364,-164.9485481636628
365,-233.46821191597607
366,-180.9697025607291
367,-231.84724069696782
368,-226.35047247981393
369,-218.4222881665671
