episode,score
719,-62.19333101082813
720,269.089448596353
721,-163.12579219675658
722,-73.82073934949783
723,203.58444895243153
724,265.7388604703165
725,258.8841751793311
726,-51.62665826244083
727,218.68772853290264
728,243.51964020704347
729,-116.7987428698193
730,210.08247517635266
731,-165.35205508578557
732,250.00177810650413
733,209.17790530761593
734,-40.31638605504237
735,250.18593701380078
736,305.54980864691925
737,282.53517997223446
738,209.29877803485965
739,216.51046874701524
740,225.40132252624772
741,-4.553268063304472
742,213.00913277031958
743,143.96105257201833
744,261.79834274791745
745,238.841451926023
746,198.34824688757487
747,226.50634448983737
748,-28.75771663745134
749,257.8717397083896
750,221.7196156753265
751,263.6195862165152
752,247.42662180495265
753,272.21692480970046
754,225.45768623708744
755,242.56661011276017
756,218.97930155338986
757,235.99337498684295
758,242.55837670913456
759,214.95598195174728
760,232.89399207140758
761,241.83876257083872
762,269.0896563435723
763,229.1364374825652
764,235.1253498792849
765,252.04828760574586
766,275.2751597766728
767,265.06744997588675
768,181.03866611732013
769,258.320830995217
770,238.39793933652524
771,257.4836032479497
772,-166.3540056749564
773,-129.6090107527139
774,-52.96170362014891
775,238.4015576796026
776,279.80056031943025
777,201.26380065106605
778,270.7452583809601
779,-20.371879737896336
780,261.443710832713
781,190.88342191239462
782,212.58570483394914
783,-70.84109479649152
784,223.24563490411725
785,155.17899612236738
786,163.57547160614607
787,237.73296887465244
788,269.40588296126356
789,274.8303231730885
790,286.166629676773
791,262.77988152483783
792,263.639958840092
793,210.14806616402797
794,240.27140734184877
795,278.39382703346894
796,29.716286177398672
797,232.85704195561794
798,-72.67888829324738
799,197.12895900597982
800,268.9349835131211
801,243.77551370673504
802,221.06338927351277
803,149.09769172009885
804,258.5406211506537
805,234.12672617858718
806,-214.46170745918857
807,290.6464751684455
808,36.986907367828906
809,237.78510870123984
810,-244.85337466336702
811,267.3655896199413
812,244.04700705610358
813,33.37685803795284
814,263.79642072541174
815,213.49508648644587
816,188.80037069819807
817,278.1675446927843
818,261.1045064856437
819,291.5401146893803
820,266.90272362584574
821,256.8700425504179
822,18.585056927901277
823,275.90812059590786
824,286.3110537386118
825,296.43271250483474
826,263.6299458818546
827,266.30360501759105
828,217.60312874392125
829,268.6488949144084
830,277.4871675899677
831,7.222949771052512
832,274.4994063484862
833,217.1448893712069
834,33.26319544992083
835,261.1381170887943
836,261.8175474187508
837,267.3747949943171
838,50.57340051564964
839,-198.12957245739454
840,289.600762022546
841,302.45833283894297
842,274.83249557718597
843,253.9264666642062
844,-19.432852525430206
845,240.4066320825757
846,266.8936918815591
847,246.08651145966238
848,237.43312102588217
849,255.98427720599085
850,259.0214410008242
851,297.0759080947597
852,253.96081783193006
853,238.49521462145483
854,283.2602402074768
855,275.5792317750285
856,300.53285125299
857,265.1373531005304
858,296.8298562624908
859,267.2780764359768
860,268.70956087881586
861,236.81660711179262
862,267.5368985482504
863,254.38285632269077
864,269.1564923687643
865,218.79184443508183
866,263.66684317902684
867,-43.902369228704984
868,287.3418725533053
869,247.09082184530237
870,270.19852211308694
871,239.28851450688634
872,18.40210111042572
873,-131.2182652273333
874,277.80330459003386
875,260.0231034380455
876,240.2048934698679
877,276.27184990906767
878,257.720269209657
879,-60.74517633450202
880,229.57932539155533
881,-54.11046595314633
882,248.5430979250352
883,-40.1360996735892
884,246.58285941054373
885,268.9131026578266
886,263.3787521667541
887,270.7788381573789
888,273.37406956850725
889,-34.82544256775999
890,232.82519893073126
891,293.8956457489568
892,253.80810643856694
893,-51.283974919920794
894,267.63684129393914
895,238.8674777946903
896,280.6619121220197
897,253.7810683997389
898,54.485419743953315
899,241.8764815329936
900,247.02065365053753
901,270.1431392640849
902,278.7367443196486
903,-154.89201852519483
904,-128.05660366287532
905,250.9692458786045
906,265.69319936099646
907,43.45266393353933
908,27.44919618468691
909,-39.51184991991789
910,224.18353999844018
911,263.2027558522018
912,252.31025948770773
913,3.4227377078366743
914,272.6492935106052
915,296.5271186253013
916,278.83380311711824
917,-171.8900718269602
918,258.5185968938759
919,260.722391247421
920,295.68898599875206
921,250.17549884815824
922,250.73504598727243
923,-235.8942298066122
924,237.89582434903002
925,255.3921642975026
926,278.0130368798666
927,271.7567348978084
928,271.9060020857229
929,294.793611697648
930,259.22714656699657
931,286.4193107537693
932,217.5874193165347
933,52.63805543262174
934,272.297652505531
935,249.4015100818609
936,13.654828019798273
937,256.6398664239824
938,30.461448488469784
939,29.737672310686406
940,271.8350810863401
941,278.9394108895019
942,0.07209326490968238
943,240.62918585223278
944,248.150121951444
945,265.24975900654863
946,246.0361406631951
947,269.14471015941103
948,232.83948216131392
949,238.68701656721967
950,-23.818251280837913
951,32.213948418895995
952,273.45552674161536
953,259.9561855865129
954,273.1597443068457
955,254.92844314890255
956,-21.31977616810009
957,260.7399485868043
958,220.21176376041518
959,260.9717093684418
960,259.7759130223266
961,273.9392201054575
962,-73.98758946584064
963,274.9540176985586
964,253.0044697501599
965,297.31127348362463
966,291.17813619455075
967,285.6667619517906
968,303.37632622926367
969,286.56102709652055
970,294.2405772156053
971,263.6188565211783
972,290.63914050115557
973,260.0303823643857
974,281.93041832083475
975,262.7150953084209
976,276.6385141259634
977,228.06596147752768
978,-18.882306206983074
979,284.2192395055507
980,242.79112075746633
981,305.0339194392052
982,246.80419169943872
983,284.83389990756626
984,-202.847034605546
985,-9.617821439409624
986,236.63958799979017
987,264.4067435083032
988,-331.8385184650694
989,278.7671892274489
990,-269.54098173570804
991,273.40540836877506
992,289.14549763086717
993,282.20941966096274
994,226.92845369765763
995,-221.4375743393725
996,269.93143767257664
997,307.8221016729359
998,-25.454510058964203
999,262.1093687961222
1000,251.06395582863152
1001,253.9502142217754
1002,312.0107353445759
1003,275.0874520810819
1004,282.61565519664595
1005,264.200826182632
1006,287.9279547130032
1007,269.1086119395942
1008,240.37805520734233
1009,294.9483214704916
1010,259.3288277104376
1011,-3.5873111011091368
1012,264.2387982546847
1013,51.95791110570943
1014,247.26881218266632
1015,255.77551067797788
1016,291.6145494521892
1017,277.81521033370336
1018,-2.0759406656650157
1019,7.257633811401874
1020,304.1025762655414
1021,230.06590981668572
1022,-198.7260418781991
1023,276.1802873290434
1024,260.29923549757484
1025,263.59135786128803
1026,262.35276659211604
1027,264.67711158253803
1028,255.1693865711938
1029,267.59941428664115
1030,291.65405841324605
1031,264.769833795258
1032,280.84970090570437
1033,-222.66964059867837
1034,284.6768894114569
1035,268.7833688620831
1036,-255.49421073787036
1037,279.8826777748593
1038,296.9918287901332
1039,259.3901099145356
1040,277.02087071150504
1041,248.90515819404857
1042,303.20736684415607
1043,257.64924468980155
1044,233.90813964392433
1045,305.45219611882703
1046,232.31728216541424
1047,247.9327384544959
1048,246.09366440722354
1049,282.2051053892219
1050,273.3729560010172
1051,254.0489471099059
1052,277.8891963336916
1053,287.06165100218004
1054,277.8205556987821
1055,260.93668897982684
1056,259.644500989318
1057,258.55366049334225
1058,257.72793601058225
1059,262.9132813613079
1060,233.94234033802303
1061,246.61034833822407
1062,254.94004884275742
1063,255.07952662350687
1064,249.23562468620267
1065,248.72834351556347
1066,241.84257464085906
1067,294.0455024405535
1068,257.1277722712125
1069,274.8669564601463
1070,277.68196013751054
1071,238.4881138069324
1072,259.9845941107568
1073,256.46198675926735
1074,268.7885482349998
1075,292.8502240821414
1076,241.03708702328876
1077,275.87531430926344
1078,286.79147311451476
1079,287.4564722115576
1080,258.28120327220995
1081,277.1659656109863
1082,272.93185251780653
1083,297.33282340780465
1084,250.3125147214526
1085,261.39124123470083
1086,296.8187816741273
1087,302.64092679264144
1088,294.8157988991912
1089,279.5161477709526
1090,264.32887469772663
1091,283.6990897341984
1092,273.1541780985318
1093,269.2178613021217
1094,273.0235164396784
1095,283.7578156595061
1096,269.6379032176361
1097,255.68947443143026
1098,283.9120224329138
1099,277.4234092510734
1100,279.5783275793223
1101,280.4620968361859
1102,261.1434827286979
1103,283.2211857464425
1104,307.1404361237762
1105,296.1012032180714
1106,285.77277556208105
1107,282.55683090202683
1108,263.53827206949927
1109,244.84506985286467
1110,263.3255443520936
1111,259.4226614578071
1112,294.55899128003944
1113,238.90831471802383
1114,301.669318642988
1115,283.564847529214
1116,266.2999799418758
1117,297.0404743092357
1118,287.29702184043913
1119,273.89551349661394
1120,294.6008638710249
1121,294.91633289886914
1122,310.70033844215754
1123,267.7704554515988
1124,272.0778260488181
1125,268.5696069038373
1126,236.34623242122075
1127,308.85224950443245
1128,278.9655442456045
1129,303.28750034022784
1130,305.937441180433
1131,257.8224658187732
1132,289.0782830434967
1133,154.37103489560369
1134,299.6282717357729
1135,315.20356558975277
1136,248.86524156355597
1137,269.0765020157312
1138,226.01968931427274
1139,256.08097408941717
1140,248.75491895982466
1141,253.04621932317735
1142,272.42863587956566
1143,275.7909946507736
1144,266.25669817315134
1145,-1.8046244449416236
1146,281.401164341242
1147,258.0151206679595
1148,287.4755441704332
1149,290.8260626590901
1150,254.7238557133022
1151,291.10666012140626
1152,-518.8606218782757
1153,294.61018341969725
1154,277.3508210298204
1155,284.1833268648647
1156,265.24869179631787
1157,270.56525502253925
1158,269.8436702955398
1159,277.44985910412373
1160,263.5838178365421
1161,284.2422299427819
1162,286.10942539859366
1163,293.11787422108273
1164,299.32480401027954
1165,276.5422251116256
1166,286.5886421967044
1167,287.65183177507794
1168,239.1895436249413
1169,262.43909666999855
1170,303.20266343340404
1171,267.490389077267
1172,-318.8767711158549
1173,285.5126488620057
1174,270.53572806887473
1175,250.49280753713558
1176,50.15033563418041
1177,248.2898255011851
1178,295.9207518812799
1179,263.72106625584547
1180,278.73098523403985
1181,301.0486591734044
1182,268.1040831632205
1183,287.91219560833514
1184,293.62260773196965
1185,303.1292798683386
1186,266.2020246689557
1187,290.001847433473
1188,51.16562005434503
1189,264.68307921235345
1190,249.43377747206006
1191,275.09348553743325
1192,280.95558537437427
1193,280.14969701865436
1194,264.4791409827319
1195,287.80089239827964
1196,265.45940929373165
1197,250.95206594955826
1198,266.87304128297745
1199,239.75600267468047
1200,267.83785415913286
1201,305.5723376285023
1202,235.46987258592907
1203,266.22035072741323
1204,300.251516453216
1205,290.19259550987573
1206,282.60792595626333
1207,246.6529537632913
1208,286.64385933960426
1209,-417.04139595398806
1210,293.93203169679197
1211,273.68346726191476
1212,256.3724384012205
1213,294.88869621543876
1214,58.78184036003225
1215,255.57522331421802
1216,300.48750683546814
1217,269.9885345241735
1218,258.903874066253
1219,257.381892652809
1220,278.9846058409902
1221,287.827532880816
1222,290.57920530351646
1223,257.11000030279627
1224,294.11092240842765
1225,262.46993692525757
1226,232.81858445982016
1227,300.9069983326897
1228,254.91935395453797
1229,267.3601418944697
1230,268.6973970639558
1231,67.55158187098124
1232,241.6577324638078
1233,284.17710809312257
1234,292.8211735829143
1235,281.41434439311155
1236,232.18894717518958
1237,284.8053900406131
1238,44.86982197690065
1239,226.05317972101224
1240,45.847344678999946
1241,269.12772903983785
1242,247.41840456507717
1243,284.5231345832086
1244,248.21984147225936
1245,256.68841044328383
1246,274.3249040202362
1247,239.94819362352808
1248,263.50213261820454
1249,200.56483186610689
1250,256.30892024743673
1251,247.34245001189416
1252,265.1738184112926
1253,194.24006394888454
1254,243.35166896851524
1255,267.5676190287574
1256,56.6956339882492
1257,230.4821283147956
1258,63.920485499433084
1259,-340.5119085895023
1260,269.7449167001688
1261,221.74913895037844
1262,261.54485630019724
1263,229.63799269190915
1264,64.93672552270945
1265,16.27522702278901
1266,265.895076282786
1267,-32.615558514974026
1268,277.636897792122
1269,262.31433087358755
1270,-24.496484056272124
1271,252.03712845223885
1272,275.00508820864746
1273,204.36011587750306
1274,-349.72371347798116
1275,239.1281569964239
1276,-245.22949394627733
1277,209.48425627810718
1278,205.91738071574275
1279,-246.76516451633134
1280,230.7789446140314
1281,255.76474815346836
1282,267.811640022661
1283,257.8587517771233
1284,246.9868448492947
1285,285.84474050394897
1286,255.3126462057921
1287,198.80684410494015
1288,220.73704741983127
1289,221.868418583233
1290,259.4726685594008
1291,249.82882341949463
1292,220.84490486786206
1293,237.3563876216521
1294,207.60442113907612
1295,-248.42482112266163
1296,283.970435048945
1297,228.55771874294197
1298,264.91483891642133
1299,277.58168767990713
1300,250.69392991723947
1301,234.07968341437677
1302,268.787461849996
1303,291.3710286553023
1304,182.90689464051832
1305,271.5793772184959
1306,13.005776144811918
1307,255.53634848230442
1308,-2.286547837460077
1309,158.87644006363664
1310,263.30038092948007
1311,228.16264206697866
1312,312.5804565117098
1313,233.9355982215149
1314,265.44463924596
1315,94.64430398601593
1316,312.5214623740969
1317,265.39781940671895
1318,253.806189572527
1319,221.83912381123426
1320,262.16245246551864
1321,257.7156608510469
1322,241.06115493934232
1323,253.32498119131543
1324,266.01770821879126
1325,243.8743512859071
1326,256.8332833023038
1327,236.57893165854858
1328,38.35835793376256
